https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK,Volume USDT,tradecount
1600617600000,2020-09-20 16:00:00,LINK/USDT,10.01280000,10.03110000,9.65880000,9.86550000,837100.83000000,8239068.95256800,13746
1600614000000,2020-09-20 15:00:00,LINK/USDT,10.02780000,10.13780000,10.01210000,10.01570000,135418.45000000,1363274.94563200,2598
1600610400000,2020-09-20 14:00:00,LINK/USDT,10.13590000,10.14160000,10.00020000,10.03430000,208637.58000000,2099319.41962800,3912
1600606800000,2020-09-20 13:00:00,LINK/USDT,10.12290000,10.14900000,9.90370000,10.13180000,571462.20000000,5738452.82089500,9064
1600603200000,2020-09-20 12:00:00,LINK/USDT,10.31560000,10.32610000,10.05550000,10.11660000,439009.70000000,4459059.96694500,8035
1600599600000,2020-09-20 11:00:00,LINK/USDT,10.29540000,10.35560000,10.24550000,10.31140000,144380.18000000,1488274.15163300,2830
1600596000000,2020-09-20 10:00:00,LINK/USDT,10.29600000,10.32660000,10.20970000,10.29760000,190824.51000000,1959798.33746500,3590
1600592400000,2020-09-20 09:00:00,LINK/USDT,10.41310000,10.41750000,10.26170000,10.29540000,262883.01000000,2714849.61082600,4585
1600588800000,2020-09-20 08:00:00,LINK/USDT,10.38170000,10.59000000,10.36270000,10.41140000,355588.48000000,3719833.31105600,7279
1600585200000,2020-09-20 07:00:00,LINK/USDT,10.38810000,10.47000000,10.36900000,10.38520000,120278.00000000,1253160.80610200,2519
1600581600000,2020-09-20 06:00:00,LINK/USDT,10.45290000,10.45590000,10.36600000,10.38800000,137782.35000000,1433873.38980600,2879
1600578000000,2020-09-20 05:00:00,LINK/USDT,10.47450000,10.47930000,10.38000000,10.45840000,153086.87000000,1597519.54383200,3048
1600574400000,2020-09-20 04:00:00,LINK/USDT,10.45850000,10.51150000,10.36280000,10.47250000,165840.28000000,1730547.67503800,3594
1600570800000,2020-09-20 03:00:00,LINK/USDT,10.35140000,10.47980000,10.34360000,10.45830000,196403.51000000,2045708.51115400,3202
1600567200000,2020-09-20 02:00:00,LINK/USDT,10.40550000,10.53330000,10.33820000,10.35160000,420604.79000000,4391875.84843800,7745
1600563600000,2020-09-20 01:00:00,LINK/USDT,10.18000000,10.61990000,10.03820000,10.40690000,810043.99000000,8411971.42112700,16542
1600560000000,2020-09-20 00:00:00,LINK/USDT,10.11920000,10.19240000,10.02820000,10.18060000,274498.75000000,2775097.18565400,5881
1600556400000,2020-09-19 23:00:00,LINK/USDT,10.10170000,10.15000000,10.04700000,10.12090000,122019.55000000,1232918.20954000,2399
1600552800000,2020-09-19 22:00:00,LINK/USDT,10.17580000,10.17590000,10.04500000,10.09990000,142901.30000000,1442389.67402200,3018
1600549200000,2020-09-19 21:00:00,LINK/USDT,10.13500000,10.24500000,10.13500000,10.17180000,215678.59000000,2197247.74084700,3954
1600545600000,2020-09-19 20:00:00,LINK/USDT,10.09130000,10.21000000,10.04610000,10.13310000,201652.46000000,2041181.16823400,4201
1600542000000,2020-09-19 19:00:00,LINK/USDT,10.19210000,10.26070000,10.06740000,10.09110000,171235.16000000,1739090.46843800,3597
1600538400000,2020-09-19 18:00:00,LINK/USDT,10.18900000,10.20000000,10.04080000,10.18870000,261518.11000000,2646191.72096100,5273
1600534800000,2020-09-19 17:00:00,LINK/USDT,10.16460000,10.23550000,10.15940000,10.19210000,145904.99000000,1487429.73579800,3040
1600531200000,2020-09-19 16:00:00,LINK/USDT,10.19580000,10.33980000,10.16130000,10.16310000,221500.22000000,2268753.10571300,4364
1600527600000,2020-09-19 15:00:00,LINK/USDT,10.26190000,10.27680000,10.12350000,10.19600000,309476.18000000,3155423.87027700,5875
1600524000000,2020-09-19 14:00:00,LINK/USDT,10.36810000,10.39000000,10.21150000,10.26160000,277327.73000000,2853598.37308800,4847
1600520400000,2020-09-19 13:00:00,LINK/USDT,10.34390000,10.39280000,10.32990000,10.36580000,220092.10000000,2280969.65473700,4026
1600516800000,2020-09-19 12:00:00,LINK/USDT,10.46830000,10.49020000,10.32400000,10.34350000,235362.75000000,2443515.83497400,4544
1600513200000,2020-09-19 11:00:00,LINK/USDT,10.26950000,10.49690000,10.24000000,10.47210000,398625.22000000,4137817.31822500,7199
1600509600000,2020-09-19 10:00:00,LINK/USDT,10.21990000,10.31320000,10.21990000,10.26840000,133937.60000000,1374626.44012700,2662
1600506000000,2020-09-19 09:00:00,LINK/USDT,10.17030000,10.33900000,10.13800000,10.21840000,325032.20000000,3333460.87708200,4924
1600502400000,2020-09-19 08:00:00,LINK/USDT,10.08340000,10.19500000,10.07970000,10.17020000,193502.36000000,1962895.67719500,3029
1600498800000,2020-09-19 07:00:00,LINK/USDT,10.19800000,10.21860000,10.07670000,10.07910000,155240.11000000,1575470.65463800,2634
1600495200000,2020-09-19 06:00:00,LINK/USDT,10.11010000,10.20000000,10.08230000,10.19450000,133184.78000000,1350792.14936900,2699
1600491600000,2020-09-19 05:00:00,LINK/USDT,10.18520000,10.21140000,10.06840000,10.11030000,148784.50000000,1507638.64788000,2977
1600488000000,2020-09-19 04:00:00,LINK/USDT,10.13230000,10.19320000,10.07970000,10.17650000,157741.77000000,1599522.19285000,3136
1600484400000,2020-09-19 03:00:00,LINK/USDT,10.21780000,10.23930000,10.05260000,10.13190000,252732.40000000,2557845.40217900,4239
1600480800000,2020-09-19 02:00:00,LINK/USDT,9.97660000,10.30300000,9.96750000,10.22330000,612148.79000000,6205343.23003700,9151
1600477200000,2020-09-19 01:00:00,LINK/USDT,9.99110000,10.01990000,9.87560000,9.97980000,240126.00000000,2390398.34330400,4121
1600473600000,2020-09-19 00:00:00,LINK/USDT,10.09380000,10.11740000,9.93500000,9.98820000,321078.21000000,3219344.94374500,5412
1600470000000,2020-09-18 23:00:00,LINK/USDT,10.14800000,10.16630000,9.78630000,10.09400000,867797.75000000,8652945.72558000,13635
1600466400000,2020-09-18 22:00:00,LINK/USDT,10.19510000,10.21790000,10.06950000,10.14800000,288804.09000000,2928190.44036700,4502
1600462800000,2020-09-18 21:00:00,LINK/USDT,10.16810000,10.25840000,10.12150000,10.19990000,212172.65000000,2161255.77816500,3104
1600459200000,2020-09-18 20:00:00,LINK/USDT,10.15630000,10.25860000,10.07300000,10.16860000,271960.77000000,2761139.31419700,4789
1600455600000,2020-09-18 19:00:00,LINK/USDT,10.24000000,10.24450000,10.13350000,10.15620000,273781.38000000,2787770.20679000,4424
1600452000000,2020-09-18 18:00:00,LINK/USDT,10.08230000,10.27210000,10.00000000,10.24190000,573352.64000000,5813038.38124500,10255
1600448400000,2020-09-18 17:00:00,LINK/USDT,10.36430000,10.37010000,10.00000000,10.07890000,1016261.08000000,10336920.31372500,15725
1600444800000,2020-09-18 16:00:00,LINK/USDT,10.38800000,10.47010000,10.29990000,10.36420000,448047.97000000,4654209.15643200,8662
1600441200000,2020-09-18 15:00:00,LINK/USDT,10.68980000,10.72000000,10.28610000,10.39010000,946994.73000000,9920852.06285600,17635
1600437600000,2020-09-18 14:00:00,LINK/USDT,10.69670000,10.75980000,10.67070000,10.68980000,253559.26000000,2717514.79224500,4480
1600434000000,2020-09-18 13:00:00,LINK/USDT,10.83690000,10.87590000,10.65560000,10.70000000,331905.57000000,3569758.44841900,6057
1600430400000,2020-09-18 12:00:00,LINK/USDT,10.86100000,10.87590000,10.75260000,10.83510000,190382.47000000,2059488.90914000,4392
1600426800000,2020-09-18 11:00:00,LINK/USDT,10.85200000,10.90850000,10.81230000,10.86330000,194182.17000000,2109241.92860200,4451
1600423200000,2020-09-18 10:00:00,LINK/USDT,10.90610000,10.92580000,10.82170000,10.84990000,243050.72000000,2641763.65082500,5104
1600419600000,2020-09-18 09:00:00,LINK/USDT,10.90570000,10.96870000,10.84650000,10.90790000,250587.77000000,2734184.40737000,4656
1600416000000,2020-09-18 08:00:00,LINK/USDT,10.81270000,10.90510000,10.71530000,10.90510000,290945.98000000,3141152.77252600,6639
1600412400000,2020-09-18 07:00:00,LINK/USDT,10.89550000,10.89700000,10.78000000,10.81060000,240048.10000000,2603900.20313900,5152
1600408800000,2020-09-18 06:00:00,LINK/USDT,10.94120000,10.94690000,10.79980000,10.89550000,325388.44000000,3531405.61684900,5794
1600405200000,2020-09-18 05:00:00,LINK/USDT,10.84620000,10.97050000,10.77720000,10.93470000,285105.44000000,3101324.70895500,5550
1600401600000,2020-09-18 04:00:00,LINK/USDT,10.98720000,10.99530000,10.76400000,10.84630000,471306.28000000,5119374.90176100,8397
1600398000000,2020-09-18 03:00:00,LINK/USDT,10.98640000,11.06730000,10.94760000,10.99180000,250169.04000000,2752229.15377200,4994
1600394400000,2020-09-18 02:00:00,LINK/USDT,10.89640000,11.06150000,10.89640000,10.99000000,174958.90000000,1922042.88018900,3920
1600390800000,2020-09-18 01:00:00,LINK/USDT,10.94200000,10.99210000,10.85000000,10.89090000,222445.69000000,2427220.74537100,3498
1600387200000,2020-09-18 00:00:00,LINK/USDT,11.01390000,11.13150000,10.90510000,10.93510000,266997.18000000,2940738.89215900,5926
1600383600000,2020-09-17 23:00:00,LINK/USDT,10.85520000,11.06820000,10.84850000,11.01390000,265204.17000000,2903854.00567700,5166
1600380000000,2020-09-17 22:00:00,LINK/USDT,10.94980000,10.96770000,10.82170000,10.85570000,221768.93000000,2416615.32648800,4139
1600376400000,2020-09-17 21:00:00,LINK/USDT,10.96530000,11.02290000,10.87380000,10.94560000,252159.72000000,2761039.20732100,4707
1600372800000,2020-09-17 20:00:00,LINK/USDT,10.74540000,11.20000000,10.74540000,10.97290000,814403.42000000,8991388.08071500,15236
1600369200000,2020-09-17 19:00:00,LINK/USDT,10.76770000,10.78950000,10.61300000,10.74270000,488940.80000000,5231969.71437300,7407
1600365600000,2020-09-17 18:00:00,LINK/USDT,10.67400000,10.85220000,10.65090000,10.76360000,411734.26000000,4435803.72109800,8087
1600362000000,2020-09-17 17:00:00,LINK/USDT,10.58590000,10.69390000,10.57000000,10.67170000,258372.30000000,2748021.25680400,4531
1600358400000,2020-09-17 16:00:00,LINK/USDT,10.72200000,10.74060000,10.54030000,10.58890000,408640.87000000,4343868.07667800,9038
1600354800000,2020-09-17 15:00:00,LINK/USDT,10.74660000,10.89690000,10.70350000,10.71980000,341848.57000000,3687458.45529500,8612
1600351200000,2020-09-17 14:00:00,LINK/USDT,10.75230000,10.84000000,10.66010000,10.74650000,313254.43000000,3369555.30250900,7149
1600347600000,2020-09-17 13:00:00,LINK/USDT,10.63400000,10.76420000,10.51710000,10.75480000,362682.45000000,3854950.99068000,7546
1600344000000,2020-09-17 12:00:00,LINK/USDT,10.79000000,10.82790000,10.60170000,10.63400000,386426.02000000,4151048.49905400,6166
1600340400000,2020-09-17 11:00:00,LINK/USDT,10.67180000,10.85120000,10.63900000,10.79010000,311975.49000000,3357299.49591700,6516
1600336800000,2020-09-17 10:00:00,LINK/USDT,10.80200000,10.85490000,10.47200000,10.66490000,583455.32000000,6195134.28113700,9390
1600333200000,2020-09-17 09:00:00,LINK/USDT,10.69720000,10.83870000,10.64970000,10.81260000,233915.34000000,2514838.23793200,5359
1600329600000,2020-09-17 08:00:00,LINK/USDT,10.89530000,10.93200000,10.68750000,10.69540000,342246.98000000,3704129.84165000,5818
1600326000000,2020-09-17 07:00:00,LINK/USDT,10.81730000,10.94590000,10.75890000,10.88970000,298515.60000000,3242499.77041600,5737
1600322400000,2020-09-17 06:00:00,LINK/USDT,11.17240000,11.19600000,10.80290000,10.82530000,404378.62000000,4441856.71449000,8241
1600318800000,2020-09-17 05:00:00,LINK/USDT,11.03010000,11.22820000,11.00090000,11.17240000,262097.88000000,2920268.97710000,5521
1600315200000,2020-09-17 04:00:00,LINK/USDT,10.94160000,11.07990000,10.90230000,11.03570000,213710.99000000,2351428.26747600,5006
1600311600000,2020-09-17 03:00:00,LINK/USDT,10.99260000,11.10920000,10.88000000,10.93710000,414001.19000000,4541945.45252100,7809
1600308000000,2020-09-17 02:00:00,LINK/USDT,11.31740000,11.31930000,10.98430000,10.99400000,529385.23000000,5904439.78315000,10265
1600304400000,2020-09-17 01:00:00,LINK/USDT,11.09350000,11.67590000,11.08380000,11.31740000,1188478.56000000,13548426.01595400,21729
1600300800000,2020-09-17 00:00:00,LINK/USDT,10.73670000,11.21000000,10.55350000,11.09330000,855449.32000000,9388179.83941700,14832
1600297200000,2020-09-16 23:00:00,LINK/USDT,10.85420000,10.85550000,10.67670000,10.73670000,241434.15000000,2595450.18054900,4237
1600293600000,2020-09-16 22:00:00,LINK/USDT,10.82410000,10.91200000,10.71750000,10.85620000,200735.05000000,2169883.85115600,3368
1600290000000,2020-09-16 21:00:00,LINK/USDT,10.74500000,10.84460000,10.71420000,10.81800000,203617.31000000,2195412.62167800,3097
1600286400000,2020-09-16 20:00:00,LINK/USDT,10.68270000,10.79460000,10.59460000,10.74880000,432652.82000000,4628261.98892100,6803
1600282800000,2020-09-16 19:00:00,LINK/USDT,10.72890000,10.78900000,10.64500000,10.68150000,350403.49000000,3753079.27306900,5719
1600279200000,2020-09-16 18:00:00,LINK/USDT,10.93400000,10.93570000,10.57710000,10.72890000,755108.18000000,8128336.56330700,13449
1600275600000,2020-09-16 17:00:00,LINK/USDT,10.79650000,10.94700000,10.78570000,10.93750000,413999.33000000,4486215.77475400,7351
1600272000000,2020-09-16 16:00:00,LINK/USDT,11.04130000,11.10190000,10.78610000,10.79270000,698137.36000000,7640990.11413400,11984
1600268400000,2020-09-16 15:00:00,LINK/USDT,10.88110000,11.10000000,10.85390000,11.04260000,608466.89000000,6686950.64366400,11576
